Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
259; 49.503360; 23.259366; 38.164480; 22.259366; 11.288087; 2.1628729; 10.588965; 9.3307021; 3.0515334; 20.960385;6;8; 0.5000000; 1.7525822; 42.174509; 48.440011; 0.6588165; 20.140789; 19.798990; 0.7027799; 7474.2845; 622.85704; 550.06948; 605.54630; 55.476819; 90.838550; 3.4898513; 28.762691; 20.142752; 19.799667; 0.0689240; 9059.6059; 754.96716; 65.389553; 81.629868; 16.240315; 80.104935; 1.0344670; 3.3611521; 2.3849520; 19.796913; 330.00000; 45.616061; 51.214408; 5.5983472; 89.068804; 1.0157282; 5.0605586; 3.3442493; 8.8127202;1;
260; 51.543360; 32.588966; 20.884480; 31.588966; 18.168253; 2.0547899; 15.280786; 5.6444971; 2.0342497; 21.938980;9;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
261; 52.143360; 29.732966; 31.684481; 28.732966; 13.366421; 3.4357060; 13.507557; 6.7340860; 2.4585132; 21.600569;6;7; 0.5000000; 1.5912727; 45.603046; 52.419650; 0.6379825; 17.623190; 19.798990; 0.6204086; 8345.7287; 695.47739; 542.21393; 597.22659; 55.012666; 90.788644; 13.754057; 8.8851414; 17.622733; 19.801495; 0.0612163; 8914.5405; 742.87838; 57.147152; 80.961258; 23.814106; 70.585800; 2.1544105; 1.1355616; 2.3638487; 19.797805; 330.00000; 45.613310; 53.160799; 7.5474889; 85.802529; 3.1502575; 1.5905259; 3.4161638; 8.9489566;1;
262; 55.743360; 36.396966; 36.484481; 35.396966; 19.567527; 2.7151529; 17.019695; 5.5119225; 2.2054904; 23.710406;5;6; 0.5000000; 1.5911023; 38.709540; 45.570249; 0.7905342; 15.105592; 19.798990; 0.5098050; 8301.7554; 691.81295; 443.20297; 515.22042; 72.017452; 86.022012; 7.7739017; 6.0266617; 15.106987; 19.799126; 0.0482385; 8590.9057; 715.90881; 43.397137; 92.010101; 48.612963; 47.165623; 1.4352454; 0.7081353; 2.6840195; 19.799152; 330.00000; 45.618542; 60.531392; 14.912850; 75.363444; 1.8341021; 1.1887394; 3.7488537; 9.2966393;1;
263; 58.287360; 21.431526; 13.876480; 20.431526; 8.3359172; 2.9861580; 9.4692237; 9.3561099; 3.7062999; 20.071873;13;4; 0.5000000; 1.2810124; 55.865876; 63.651951; 0.4429069; 10.070394; 19.798990; 0.2534586; 9443.0379; 786.91982; 250.63826; 281.99389; 31.355637; 88.880739; 2.0787776; 35.269651; 10.056619; 19.829180; 0.0239507; 12644.043; 1053.6702; 31.712702; 37.299051; 5.5863490; 85.022812; 0.5091720; 4.5376481; 1.0913494; 19.798014; 330.00000; 45.616006; 51.758491; 6.1424852; 88.132411; 1.1342629; 16.879288; 4.3774861; 7.1277299;1;
264; 59.007360; 27.524326; 14.836479; 26.524326; 14.178213; 2.2410103; 12.701911; 10.070121; 2.8812777; 23.832284;5;8; 0.5000000; 1.7525822; 26.106296; 30.650424; 0.4270143; 20.140789; 19.798990; 0.2621884; 21068.838; 1755.7365; 578.47239; 648.48493; 70.012547; 89.203674; 5.8655048; 20.133462; 20.140604; 19.799151; 0.0268696; 23019.611; 1918.3009; 64.772159; 117.37664; 52.604476; 55.183179; 1.9886203; 2.7508008; 3.4268819; 19.797954; 330.00000; 45.616225; 52.410920; 6.7946951; 87.035726; 2.7886990; 7.8649371; 8.2215883; 3.7072099;1;
265; 58.647360; 24.477926; 14.356481; 23.477926; 11.255336; 2.6144483; 11.085351; 7.2477457; 2.9391368; 19.486709;12;4; 0.5000000; 1.2810124; 58.653180; 66.679361; 0.4542400; 10.070394; 19.798990; 0.2858619; 9278.7614; 773.23012; 277.76330; 308.56147; 30.798175; 90.018788; 3.0868080; 26.697396; 10.057925; 19.825727; 0.0273894; 11162.907; 930.24228; 32.017532; 38.925437; 6.9079049; 82.253494; 0.6413573; 3.2395920; 1.1370667; 19.797817; 330.00000; 45.616077; 50.839928; 5.2238503; 89.724906; 1.3450594; 10.996722; 3.8911859; 7.6633503;1;
266; 55.767360; 23.906726; 10.516481; 22.906726; 10.894797; 2.5907180; 10.805684; 11.718550; 2.0124854; 23.671914;6;9; 0.5000000; 1.9173307; 28.172650; 32.641945; 0.3284301; 22.658387; 19.798990; 0.1789771; 31495.365; 2624.6137; 590.29989; 696.41565; 106.11576; 84.762583; 15.689435; 26.368289; 22.660487; 19.799532; 0.0168673; 34975.644; 2914.6370; 61.779040; 155.90911; 94.130074; 39.625034; 6.5624595; 2.7905267; 4.5504081; 19.797040; 330.00000; 45.618388; 56.484981; 10.866594; 80.761977; 11.174201; 11.571921; 12.384458; 2.6757689;1;
267; 58.911360; 29.885286; 28.708479; 28.885286; 14.865676; 2.7404786; 13.757524; 10.312870; 2.9439937; 25.255513;7;7; 0.5000000; 1.5912727; 28.914550; 33.553868; 0.6727963; 17.623190; 19.798990; 0.7042468; 7068.9807; 589.08172; 521.32709; 576.81136; 55.484269; 90.380864; 10.056684; 17.364070; 17.612749; 19.812829; 0.0684264; 7778.8162; 648.23468; 55.739869; 76.467573; 20.727705; 72.893471; 1.9552662; 1.7988286; 2.2299877; 19.797535; 330.00000; 45.615661; 53.707693; 8.0920321; 84.933198; 2.6881020; 2.3701673; 3.0184529; 10.214237;1;
268; 55.431360; 32.170086; 14.068480; 31.170086; 16.304376; 2.8371284; 14.875761; 7.4989120; 2.9412954; 23.583955;7;4; 0.5000000; 1.2810124; 25.264214; 30.162972; 0.3658655; 10.070394; 19.798990; 0.2011140; 14159.517; 1179.9597; 298.20797; 342.39143; 44.183458; 87.095630; 8.0142967; 7.5414924; 10.071290; 19.799365; 0.0202187; 14946.112; 1245.5093; 31.645305; 62.383822; 30.738516; 50.726782; 1.9039269; 1.0108499; 1.8195572; 19.798511; 330.00000; 45.615446; 53.616613; 8.0011666; 85.077076; 4.6354523; 3.6849723; 5.4023259; 5.7267442;1;
269; 59.151360; 23.982886; 39.028480; 22.982886; 10.145289; 2.9926721; 10.743275; 12.240627; 2.4325517; 24.232070;6;9; 0.5000000; 1.9173307; 27.626131; 32.054654; 0.8378410; 22.658387; 19.798990; 0.7918319; 7603.7323; 633.64436; 630.50482; 698.19519; 67.690364; 90.304951; 11.125318; 26.033008; 22.660569; 19.799554; 0.0795251; 8711.7463; 725.97886; 72.550106; 95.967886; 23.417780; 75.598317; 1.2250389; 3.8663008; 2.8030593; 19.796181; 330.00000; 45.617268; 53.206960; 7.5896926; 85.735527; 1.5145078; 4.5370524; 3.3625047; 9.1196288;1;
270; 58.820160; 24.988198; 31.386879; 23.988198; 11.619976; 2.6143685; 11.340507; 7.7692405; 3.2518303; 20.263340;12;3; 0.5000000; 1.1432198; 40.552725; 47.017575; 0.7645541; 7.5527958; 19.798990; 0.4863264; 4204.5201; 350.37668; 214.12772; 244.58278; 30.455060; 87.548159; 2.1132820; 19.230552; 7.5535435; 19.799420; 0.0493500; 4945.9920; 412.16600; 25.560465; 29.691215; 4.1307498; 86.087636; 0.4253001; 2.3709961; 0.8667627; 19.798287; 330.00000; 45.615975; 49.980309; 4.3643345; 91.267892; 0.6793072; 4.9698695; 1.7828751; 16.200650;1;
271; 55.580160; 21.370598; 27.066881; 20.370598; 8.3365609; 2.9640761; 9.4442802; 9.4176702; 2.3830380; 20.102969;13;4; 0.5000000; 1.2810124; 43.834168; 50.160519; 0.6216693; 10.070394; 19.798990; 0.4784793; 5213.0433; 434.42027; 261.20597; 301.15290; 39.946936; 86.735331; 6.6423338; 29.323159; 10.071381; 19.799695; 0.0467098; 6581.4124; 548.45104; 32.192563; 38.098339; 5.9057756; 84.498601; 0.8291585; 3.9003960; 1.1123922; 19.797743; 330.00000; 45.616166; 50.239028; 4.6228627; 90.798264; 1.3651189; 8.3928056; 2.3638123; 12.358475;1;
272; 59.180160; 28.034598; 31.866879; 27.034598; 14.539395; 2.2426588; 12.956634; 5.6608763; 2.4846673; 19.678176;10;3; 0.5000000; 1.1432198; 45.222700; 52.607920; 0.7927871; 7.5527958; 19.798990; 0.4407794; 4926.6609; 410.55507; 227.40635; 256.23490; 28.828555; 88.749169; 8.9642994; 8.4116962; 7.5535254; 19.799256; 0.0439547; 5439.7152; 453.30960; 25.038581; 31.978755; 6.9401739; 78.297548; 1.3669770; 0.9252963; 0.9325500; 19.798413; 330.00000; 45.615214; 51.327134; 5.7119194; 88.871540; 2.7843175; 2.1067261; 2.0087303; 14.741188;1;
273; 56.900160; 24.607398; 38.826880; 23.607398; 12.377888; 2.0994124; 11.278846; 9.9510744; 3.2811392; 22.254774;8;9; 0.5000000; 1.9173307; 56.045679; 63.257706; 0.9132231; 22.658387; 19.798990; 1.1536747; 4598.4686; 383.20572; 555.55265; 625.46346; 69.910808; 88.822559; 6.7014497; 36.415597; 22.654958; 19.804751; 0.1141309; 6198.7972; 516.56643; 74.086505; 83.091870; 9.0053648; 89.162159; 0.9117517; 4.8213015; 2.4285582; 19.798208; 330.00000; 45.616566; 50.444702; 4.8281359; 90.428854; 0.7937096; 4.6113529; 2.2954879; 12.697632;1;
274; 48.764160; 22.398758; 21.978880; 21.398758; 10.186223; 2.4064451; 10.097768; 8.3563696; 2.9928714; 19.555749;6;8; 0.5000000; 1.7525822; 51.636247; 58.949069; 0.4496078; 20.140789; 19.798990; 0.3867503; 13575.889; 1131.3241; 549.82895; 597.16490; 47.335945; 92.073220; 2.9805255; 30.162468; 20.140729; 19.799020; 0.0387768; 16429.756; 1369.1463; 66.716345; 86.138059; 19.421714; 77.452807; 0.9958979; 3.7501847; 2.5178663; 19.796242; 330.00000; 45.615998; 50.259083; 4.6430850; 90.761700; 1.0655216; 9.3058233; 5.7819941; 5.0671804;1;
275; 50.684160; 22.779558; 14.538880; 21.779558; 9.4257182; 2.9226974; 10.159105; 9.9764817; 3.9333130; 21.366261;6;9; 0.5000000; 1.9173307; 50.839152; 58.017154; 0.3774525; 22.658387; 19.798990; 0.2944081; 18791.575; 1565.9646; 579.35072; 630.92682; 51.576101; 91.825343; 2.6543428; 35.720621; 22.657708; 19.802429; 0.0301040; 24148.107; 2012.3422; 76.126523; 102.34036; 26.213834; 74.385633; 1.4237961; 4.6289596; 2.9951785; 19.794705; 330.00000; 45.616095; 51.495302; 5.8792070; 88.583023; 1.2031691; 14.236066; 8.4050252; 3.6353853;1;
276; 59.684160; 27.539558; 26.538880; 26.539558; 13.425891; 2.6226110; 12.614126; 5.7230186; 4.2687782; 19.492798;8;3; 0.5000000; 1.1432198; 46.559501; 54.486680; 0.6966527; 7.5527958; 19.798990; 0.3112917; 7096.3879; 591.36566; 231.33079; 253.30671; 21.975913; 91.324386; 1.0366187; 12.076227; 7.5505000; 19.807515; 0.0313286; 7729.8328; 644.15274; 25.359407; 30.589684; 5.2302763; 82.901829; 0.3003337; 1.3836141; 0.8924712; 19.798689; 330.00000; 45.615952; 49.765074; 4.1491223; 91.662582; 0.5305133; 4.3835202; 2.7201023; 10.573603;1;
277; 59.324160; 24.493158; 26.058880; 23.493158; 10.506472; 2.9943207; 10.997999; 7.8313828; 2.0359413; 20.077962;10;3; 0.5000000; 1.1432198; 28.693083; 33.929294; 0.6411511; 7.5527958; 19.798990; 0.2893094; 7436.9857; 619.74880; 225.31394; 255.67980; 30.365864; 88.123479; 11.061914; 9.1835381; 7.5527716; 19.799038; 0.0289491; 8122.8135; 676.90112; 24.624681; 36.240976; 11.616295; 67.947068; 1.8482495; 1.1864094; 1.0570510; 19.798236; 330.00000; 45.614754; 52.339700; 6.7249465; 87.151347; 4.8333912; 3.4627457; 2.9660036; 10.196225;1;
278; 59.924160; 21.637158; 36.858880; 20.637158; 8.7055039; 2.8748046; 9.5998780; 7.6507758; 3.7573362; 18.469355;7;5; 0.5000000; 1.4332604; 52.470171; 60.508840; 0.9320379; 12.587993; 19.798990; 0.4615461; 7485.9447; 623.82872; 361.81812; 396.79314; 34.975017; 91.185579; 1.5209097; 23.254092; 12.591412; 19.802874; 0.0469690; 8732.0096; 727.66747; 42.949105; 49.357960; 6.4088553; 87.015559; 0.3245923; 2.8679643; 1.4414834; 19.798068; 330.00000; 45.616021; 49.373994; 3.7579734; 92.388760; 0.5300782; 6.0909830; 3.0746054; 9.2851313;1;
279; 54.068160; 22.855718; 13.050879; 21.855718; 8.6753457; 3.3250837; 10.096588; 11.765874; 2.6760533; 23.193733;19;4; 0.5000000; 1.2810124; 44.417672; 50.360187; 0.3844909; 10.070394; 19.798990; 0.3539630; 6202.3735; 516.86446; 229.90286; 272.79134; 42.888483; 84.277916; 13.247469; 37.823133; 10.071332; 19.800002; 0.0354852; 8508.6112; 709.05093; 31.618000; 38.240266; 6.6222658; 82.682480; 0.2655569; 6.7520149; 1.1210039; 19.795782; 330.00000; 45.617864; 51.056730; 5.4388666; 89.347405; 1.1897240; 16.472663; 3.0355453; 10.104101;1;
280; 51.188160; 22.284518; 39.210880; 21.284518; 8.3139422; 3.3017854; 9.8168128; 7.5039937; 3.0729401; 18.646253;5;5; 0.5000000; 1.4332604; 32.534613; 38.620668; 0.6963610; 12.587993; 19.798990; 0.3569716; 10166.163; 847.18026; 380.03127; 414.80640; 34.775127; 91.616540; 1.0451540; 16.095592; 12.583745; 19.808100; 0.0358962; 11104.080; 925.33999; 41.740707; 55.782989; 14.042283; 74.826944; 0.4004449; 1.9737734; 1.6279773; 19.798302; 330.00000; 45.616057; 50.632063; 5.0160065; 90.093221; 0.4931526; 5.1057051; 3.9722754; 7.3675008;1;
281; 45.788160; 24.188518; 32.010880; 23.188518; 10.514119; 2.8816969; 10.873835; 5.3945540; 2.5630199; 17.488813;5;7;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
282; 46.388160; 21.332518; 12.810880; 20.332518; 8.7141237; 2.7616947; 9.4758355; 7.5378574; 3.8743143; 18.204117;6;4; 0.5000000; 1.2810124; 38.621372; 45.720223; 0.2724746; 10.070394; 19.798990; 0.1032470; 27387.820; 2282.3183; 296.11715; 327.20785; 31.090705; 90.498179; 0.9135958; 18.648254; 10.070695; 19.798209; 0.0102573; 29949.596; 2495.7997; 32.170183; 52.614072; 20.443889; 61.143686; 0.8939146; 2.2938974; 1.5357082; 19.798655; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
283; 46.748160; 24.378918; 13.290880; 23.378918; 11.634191; 2.3896610; 11.092044; 6.9790068; 2.1151458; 19.168466;7;4; 0.5000000; 1.2810124; 32.482625; 38.320224; 0.2757790; 10.070394; 19.798990; 0.1325392; 21051.973; 1754.3311; 292.19037; 338.57629; 46.385918; 86.299715; 8.8554660; 11.341210; 10.070266; 19.799213; 0.0127543; 22328.852; 1860.7377; 29.823084; 64.794005; 34.970921; 46.027536; 2.5202729; 1.4626674; 1.8900706; 19.798214; 330.00000; 45.615990; 56.654791; 11.038801; 80.515680; 7.5469647; 7.3343966; 7.8312925; 4.2067978;1;
284; 55.292160; 28.453478; 38.682881; 27.453478; 13.400680; 2.9616167; 12.986335; 7.6112876; 2.9258381; 21.838027;14;4; 0.5000000; 1.2810124; 54.910532; 62.283727; 0.8483429; 10.070394; 19.798990; 1.0693613; 2459.6259; 204.96882; 275.43691; 326.06716; 50.630246; 84.472448; 9.0682963; 19.239011; 10.071369; 19.799523; 0.1054640; 2957.0380; 246.41983; 32.658012; 36.946166; 4.2881548; 88.393505; 0.8251523; 2.6493725; 1.0774481; 19.798757; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
285; 58.892160; 35.117478; 13.482880; 34.117478; 19.601786; 2.2410636; 16.498473; 6.3891242; 2.6728154; 23.947863;14;4; 0.5000000; 1.2810124; 59.352228; 67.320093; 0.4501634; 10.070394; 19.798990; 0.4016503; 7108.0458; 592.33715; 298.96955; 338.04210; 39.072549; 88.441514; 17.394455; 11.824752; 10.071311; 19.799418; 0.0402268; 7797.5371; 649.79476; 32.847459; 43.941676; 11.094217; 74.752404; 1.8797254; 2.3563455; 1.2849038; 19.798264; 330.00000; 45.616021; 51.654609; 6.0385884; 88.309681; 4.9875241; 4.0518204; 2.8616848; 10.423311;1;
286; 54.932160; 25.407078; 38.202881; 24.407078; 10.481261; 3.3333263; 11.370208; 9.7196518; 3.6930012; 22.423191;16;4; 0.5000000; 1.2810124; 53.365325; 60.468619; 0.8292241; 10.070394; 19.798990; 1.0780969; 2149.3324; 179.11104; 242.65544; 298.73682; 56.081383; 81.227161; 3.0715183; 30.119686; 10.055098; 19.830598; 0.1052427; 2960.7760; 246.73134; 32.630678; 36.056583; 3.4259049; 90.498531; 0.5995234; 3.9127845; 1.0540194; 19.798823; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
287; 55.652160; 31.499878; 39.162881; 30.499878; 16.320099; 2.5899070; 14.602462; 5.5029235; 2.1586750; 21.252863;13;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
288; 48.716160; 23.579238; 13.914880; 22.579238; 10.529955; 2.6561792; 10.625574; 8.4777442; 3.0242294; 20.267363;6;4; 0.5000000; 1.2810124; 24.105310; 29.098053; 0.2898975; 10.070394; 19.798990; 0.1231030; 22517.262; 1876.4385; 290.27709; 331.87528; 41.598190; 87.465716; 1.3491380; 16.052825; 10.070283; 19.799195; 0.0132013; 24242.574; 2020.2145; 33.513825; 65.063424; 31.549599; 51.509470; 1.3665510; 2.1119629; 1.8987657; 19.798317; 330.00000; 45.615961; 56.895455; 11.279494; 80.175053; 1.4513721; 11.551746; 8.4662094; 3.9563678;1;
289; 55.436160; 24.912038; 32.874881; 23.912038; 12.369485; 2.2124143; 11.402916; 7.2471637; 2.8317641; 19.703183;12;3; 0.5000000; 1.1432198; 42.569053; 49.250810; 0.7159452; 7.5527958; 19.798990; 0.5001986; 4086.2264; 340.51887; 214.03929; 245.27151; 31.232223; 87.266265; 3.0080706; 18.763434; 7.5535418; 19.799457; 0.0508004; 4793.5088; 399.45907; 25.500544; 29.993576; 4.4930319; 85.020019; 0.4557164; 2.4131126; 0.8756000; 19.798210; 330.00000; 45.616027; 50.328209; 4.7121828; 90.637094; 0.8496304; 4.7678535; 1.7425845; 16.685345;1;
290; 52.556160; 24.340838; 29.034880; 23.340838; 12.010674; 2.1878197; 11.123464; 9.1833380; 2.2597646; 21.353757;5;7; 0.5000000; 1.5912727; 27.053296; 31.879346; 0.5485810; 17.623190; 19.798990; 0.3801880; 13105.327; 1092.1106; 521.76489; 580.46211; 58.697221; 89.887846; 8.6757057; 16.150816; 17.623073; 19.799097; 0.0361573; 14114.008; 1176.1673; 53.441081; 89.336466; 35.895384; 59.820009; 2.0345260; 1.8697700; 2.6060738; 19.798253; 330.00000; 45.615510; 52.279147; 6.6636372; 87.253738; 3.1924202; 4.4126282; 5.2081488; 5.7983105;1;
291; 55.796160; 27.958438; 33.354881; 26.958438; 12.288904; 3.3407047; 12.644043; 5.1387995; 2.0646010; 19.118019;11;3; 0.5000000; 1.1432198; 56.128400; 64.717257; 0.7559458; 7.5527958; 19.798990; 0.4566228; 4705.0206; 392.08505; 224.98196; 257.46415; 32.482184; 87.383803; 12.004914; 6.3371533; 7.5524835; 19.802039; 0.0447269; 5155.6561; 429.63801; 24.148016; 32.341014; 8.1929980; 74.666849; 1.8330628; 0.7190361; 0.9437869; 19.798581; 330.00000; 45.615788; 52.578518; 6.9627303; 86.757462; 3.4714038; 1.7179275; 1.9507330; 15.530753;1;
292; 58.201920; 36.384781; 33.122561; 35.384781; 20.766619; 2.1112551; 17.164577; 5.0450128; 2.3280469; 23.237403;7;3; 0.5000000; 1.1432198; 32.004641; 38.758337; 0.7750329; 7.5527958; 19.798990; 0.3404277; 6189.3902; 515.78252; 220.64870; 258.24251; 37.593800; 85.442443; 5.5884028; 4.4147250; 7.5527579; 19.799037; 0.0332788; 6495.6768; 541.30640; 22.637091; 45.106293; 22.469202; 50.186104; 1.0130670; 0.6274137; 1.3152339; 19.799118; 330.00000; 45.617188; 57.834411; 12.217222; 78.875513; 1.8990510; 1.5049902; 2.6877233; 12.382299;1;
293; 49.801920; 28.768781; 31.922561; 27.768781; 14.968071; 2.2905292; 13.311758; 5.3159233; 2.7459545; 19.700314;11;3; 0.5000000; 1.1432198; 55.533405; 63.983546; 0.5982138; 7.5527958; 19.798990; 0.5203275; 4119.9281; 343.32734; 224.48900; 254.38729; 29.898296; 88.246938; 6.9939319; 10.861398; 7.5541569; 19.797642; 0.0516375; 4612.4096; 384.36747; 24.941462; 30.557217; 5.6157546; 81.622166; 1.1633252; 1.1054342; 0.8913051; 19.798502; 330.00000; 45.615640; 51.184245; 5.5686052; 89.120470; 2.1417980; 2.1826248; 1.7101767; 17.253503;1;
294; 57.121920; 27.245581; 31.682560; 26.245581; 12.008361; 3.2263840; 12.316194; 11.370105; 4.6295360; 24.992896;12;3; 0.5000000; 1.1432198; 25.110460; 29.791801; 0.6720383; 7.5527958; 19.798990; 0.5477672; 3686.3786; 307.19822; 211.45823; 244.47281; 33.014584; 86.495601; 1.7442107; 19.305300; 7.5519063; 19.803829; 0.0531245; 4358.5185; 363.20988; 24.247245; 30.136117; 5.8888715; 80.459090; 0.6295591; 2.2047042; 0.8796523; 19.798200; 330.00000; 45.616057; 51.891503; 6.2754466; 87.906601; 0.7826376; 4.4158628; 1.6393599; 18.271038;1;
295; 57.721920; 24.389581; 12.482561; 23.389581; 10.207393; 3.1068679; 10.918073; 11.189498; 3.3509309; 23.384289;9;5; 0.5000000; 1.4332604; 29.629610; 34.546219; 0.3747215; 12.587993; 19.798990; 0.2276832; 14355.755; 1196.3130; 342.28329; 380.05288; 37.769590; 90.062017; 2.5329319; 28.321710; 12.587570; 19.802258; 0.0228954; 17208.460; 1434.0384; 41.258945; 58.886742; 17.627797; 70.064913; 1.0702501; 3.7601144; 1.7213003; 19.796574; 330.00000; 45.616151; 52.840885; 7.2247348; 86.327377; 1.4989605; 13.644209; 6.0323631; 5.1926677;1;
296; 58.321920; 21.533581; 23.282562; 20.533581; 8.4064254; 2.9873519; 9.5199524; 11.008891; 2.0723258; 21.775682;6;7; 0.5000000; 1.5912727; 26.327294; 30.878740; 0.5567730; 17.623190; 19.798990; 0.3125353; 15149.023; 1262.4186; 495.80663; 552.03871; 56.232082; 89.813743; 9.0529851; 24.020382; 17.612541; 19.813452; 0.0339446; 16937.496; 1411.4580; 60.207265; 93.793578; 33.586313; 64.191244; 1.7864650; 3.8221894; 2.7400794; 19.798584; 330.00000; 45.616350; 52.162361; 6.5460114; 87.450700; 3.2144901; 8.6990262; 6.1100212; 4.9644506;1;
297; 56.521920; 30.101581; 20.882562; 29.101581; 13.805872; 3.3476284; 13.713883; 6.6199732; 2.1988372; 21.670764;19;3; 0.5000000; 1.1432198; 61.431242; 69.520813; 0.5603650; 7.5527958; 19.798990; 0.5275758; 3893.6739; 324.47282; 215.11616; 253.90784; 38.791678; 84.722142; 18.758291; 11.409622; 7.5534654; 19.799491; 0.0526512; 4476.5544; 373.04620; 24.682023; 30.450431; 5.7684080; 81.056400; 1.4558155; 2.6227210; 0.8905899; 19.798445; 330.00000; 45.616354; 51.834702; 6.2183483; 88.003503; 4.1579656; 3.3525667; 1.6807535; 17.798447;1;
